Key,Name,Created,Updated,D42 ID,Type,Subtype,Is Virtual Host,Is Network Device,Is Blade Chassis,Serial No,Asset No,UUID,Notes,In Service,Service Level,Object Category,Tags,Hardware,Room,Rack,Start At,IP Addresses,MAC Addresses,OS,OS Version,Total CPUs,Cores Per CPU,Threads Per Core,CPU Speed,RAM,Local Used Space,Local Free Space,Local Total Space,BIOS,Location,Last Discovered,Customer,Host Device,Building,Business Applications,Cluster,Last Boot Time
CMDB-29076,lu3cintegra59112standalone.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12230,virtual,VMWare,false,false,false,,,420E0402-FB99-0BA1-8768-4C084A594F67,,true,Production,,"Contern,Luxembourg",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.112,00:50:56:8e:6d:4f,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx09.3cint.com,10/Jan/24 7:11 AM,,lu3cd2ppesx09.3cint.com,Bettembourg,,,
CMDB-29078,lu3cintegra59113-unicre-eu.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12233,virtual,VMWare,false,false,false,,,420E702B-E359-0DA0-6F86-E327729159C1,,true,Production,,"Contern,Luxembourg",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.113,00:50:56:8e:9b:0b,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx09.3cint.com,10/Jan/24 7:11 AM,,lu3cd2ppesx09.3cint.com,Bettembourg,,,
CMDB-29095,lu3cintegra59114-unicre-eu.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12248,virtual,VMWare,false,false,false,,,420E806C-2A47-1756-2A90-BBD0FB50491C,,true,Production,,"Contern,Luxembourg",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.114,00:50:56:8e:48:a7,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx08.3cint.com,10/Jan/24 7:14 AM,,lu3cd2ppesx08.3cint.com,Bettembourg,,,
CMDB-29090,lu3cintegra59115-unicre-eu.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12244,virtual,VMWare,false,false,false,,,420E4041-53B9-8A4E-6D19-1E52BEDA2D35,,true,Production,,"Contern,Luxembourg",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.115,00:50:56:8e:52:8a,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx07.3cint.com,10/Jan/24 7:13 AM,,lu3cd2ppesx07.3cint.com,Bettembourg,,,
CMDB-17163,lu3cintegra73.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5243,virtual,VMWare,false,false,false,,,42293ED0-00DA-B0C2-384B-6AF26972D017,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.173,00:50:56:12:01:73,SuSE,11.4 | 2.6.37.6-0.11-desktop,1,1,1,,2.0,5.61,8.42,14.03,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx02.3cint.com,Contern,Integra [3C],,
CMDB-22496,lu3cintegra_18xxx_UBUNTU_2023.05_latest,21/Jun/23 3:04 AM,03/Oct/23 3:04 AM,10648,virtual,VMWare,false,false,false,,,420E2B1C-5DD7-9256-9638-B0CAD7C12253,,false,Decommissioned,,"Decommissioned,Contern,Luxembourg,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,,00:50:56:8e:64:33,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,27/Sep/23 6:03 AM,,lu3cd2ppesx03.3cint.com,Bettembourg,,,
CMDB-16184,lu3cintegraNT,30/May/23 12:16 PM,03/Oct/23 3:04 AM,3625,virtual,VMWare,false,false,false,,,42018CCB-F9D0-8D82-610A-3169D7DC967F,NH 4 core,false,Decommissioned,,"Westmont,3C,Integra,SIP_Server,Decommissioned",,Westmont DC,Rack-110.15 (0916),,,00:50:56:81:b4:aa,SUSE Linux Enterprise 11 (32-bit),,1,4,1,,4.0,,,,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx03.3cint.com,27/Sep/23 11:01 AM,,us6cwesesx03.3cint.com,Westmont,Integra [3C],,
CMDB-17127,lu3cintegraNTxxxx,30/May/23 12:18 PM,03/Oct/23 3:05 AM,5209,virtual,VMWare,false,false,false,,,420ED4BB-CC0C-8767-761D-65E10F1CE353,,false,Decommissioned,,"Contern,Luxembourg,3C,Integra,SIP_Server,Decommissioned",,Room 1,Rack-A05,,,00:50:56:8e:70:8b,SUSE Linux Enterprise 11 (32-bit),,1,4,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,27/Sep/23 6:04 AM,,lu3cd1ppesx02.3cint.com,Contern,Integra [3C],,
CMDB-18722,lu3ctintegra015,30/May/23 12:20 PM,11/Jan/24 3:12 AM,7730,virtual,Nutanix AHV,false,false,false,,,D2AF7BF3-AD9F-452F-ACA4-766F3809EBE7,,true,UAT,,"Luxembourg,3C,Integra,SIP_Server",,IT Room,Rack-A04,,172.17.19.15,,,,2,1,1,,2.0,,,,,Leudelange | IT Room | Rack-A04 | lu3co1opahv04,10/Jan/24 7:11 AM,,lu3co1opahv04,Leudelange,,,
CMDB-14550,lu3ctintegra030,30/May/23 12:14 PM,12/Jan/24 3:08 AM,10540,virtual,VMWare,false,false,false,,,4237C0C9-B5AF-7BBC-82CD-2DEED17AC9AB,,true,Production,,"Leudelange,Luxembourg",,IT Room,Rack-A05,,172.17.19.30,00:50:56:b7:5b:90,openSUSE Leap,42.3 | 4.4.104-39-default,1,1,1,,1.0,2.66,15.68,18.34,,Leudelange | IT Room | Rack-A05 | lu3cleuesx03.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx03.3cint.local,Leudelange,,,
CMDB-16212,lu3ctintegra032.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3651,virtual,VMWare,false,false,false,,,42374F4B-A9EA-8DC8-A82B-1C11AB93C461,NH 4 core,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.32,00:50:56:b7:ef:7a,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.4,4.0,20.38,7.66,28.04,,Leudelange | IT Room | Rack-A05 | lu3cleuesx03.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx03.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16254,lu3ctintegra033.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3690,virtual,VMWare,false,false,false,,,423790CE-6D18-45DD-324E-9925DFBA5B46,NH 4 core,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.33,00:50:56:b7:e9:c2,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.4,4.0,5.66,22.38,28.04,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx02.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16250,lu3ctintegra054.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3687,virtual,VMWare,false,false,false,,,564DE36D-B01B-413B-7550-BC69C0FD3692,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.54,00:50:56:b7:98:46,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16257,lu3ctintegra060.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3693,virtual,VMWare,false,false,false,,,42371B0F-A475-A481-69F8-31BC32BDC6F1,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.60,00:50:56:b7:91:8f,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,2.4,1.0,3.64,11.31,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16245,lu3ctintegra061.3cint.com,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3682,virtual,VMWare,false,false,false,,,42379039-AA8D-1C11-E46D-7BDAE9EC1FB0,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.61,00:50:56:b7:ba:74,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16361,lu3ctintegra062,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3793,virtual,VMWare,false,false,false,,,42373DA1-D467-FA0D-9E81-41B0A569EB47,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.62,00:50:56:b7:f6:f7,openSUSE Leap,15.2 | 5.3.18-lp152.47-default,1,1,1,,2.0,3.32,11.47,14.79,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16338,lu3ctintegra064.devnet.local,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3772,virtual,VMWare,false,false,false,,,4237DA07-5928-769D-BDA8-07E02A1729E3,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.64,00:50:56:b7:00:e0,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,2.31,12.64,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16329,lu3ctintegra100,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3761,virtual,VMWare,false,false,false,,,4237D56D-BFE7-635E-3DA0-CF23E5F158E3,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.100,00:50:56:b7:0c:6a,SUSE openSUSE (64-bit),,2,1,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16362,lu3ctintegra101.3cint.com,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3794,virtual,VMWare,false,false,false,,,42371BC3-5068-5996-82B5-DDBADA6E2E9A,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.101,00:50:56:b7:0b:d0,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,2.4,1.0,4.07,10.88,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16328,lu3ctintegra107.devnet.local,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3760,virtual,VMWare,false,false,false,,,4211BBBF-EE7A-E52D-3218-FD35FAF27EFF,ErikL &gt;&gt; SD#7824,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.107,00:50:56:91:29:0b,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16310,lu3ctintegra112.3cint.com,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3743,virtual,VMWare,false,false,false,,,4211EA8E-347D-4641-7426-E1321BA5706B,"ErikL &gt;&gt; SD#7824
Reinstalled following SD#8243",true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.112,00:50:56:91:27:73,SUSE openSUSE (32-bit),,1,1,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16244,lu3ctintegra114.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3681,virtual,VMWare,false,false,false,,,4211AEE2-F6E8-1426-8D99-E1050BC20142,#Ticket SR-160042#,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.114,00:50:56:91:f4:2e,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16352,lu3ctintegra141.devnet.local,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3785,virtual,VMWare,false,false,false,,,42118C57-11F7-1F11-3C9A-4E171E2A3A45,SR-160510,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.141,00:50:56:91:7e:9f,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,2.4,1.0,3.49,11.46,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16213,lu3ctintegra19031.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3653,virtual,VMWare,false,false,false,,,423724EE-5930-B483-E96E-6111BF07ED66,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.31,00:50:56:b7:3e:89,SUSE openSUSE (64-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx03.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx03.3cint.local,Leudelange,,,
CMDB-16299,lu3ctintegra19034,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3733,virtual,VMWare,false,false,false,,,4237A9EA-4E4F-6E15-60F9-FE6850545B35,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.34,00:50:56:b7:be:e7,SUSE openSUSE (64-bit),,2,1,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16325,lu3ctintegra19042.3cint.com,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3759,virtual,VMWare,false,false,false,,,423738B0-7B96-4294-3559-02CCE537887E,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.42,00:50:56:b7:02:85,SUSE openSUSE (64-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16303,lu3ctintegra19043.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3737,virtual,VMWare,false,false,false,,,4237A22B-9160-4D8F-C6AB-30F4931E75C0,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.43,00:50:56:b7:9b:27,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16318,lu3ctintegra19044.devnet.local,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3751,virtual,VMWare,false,false,false,,,42377C6A-C565-38B9-324E-6E7B4E067D0B,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.44,00:50:56:b7:59:53,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,2.4,1.0,3.02,11.93,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16332,lu3ctintegra19045.3cint.com,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3765,virtual,VMWare,false,false,false,,,564DCEEE-F25B-F104-510F-ED5E2C667B9B,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.45,00:50:56:b7:86:1d,SUSE openSUSE (64-bit),,2,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16359,lu3ctintegra19057,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3791,virtual,VMWare,false,false,false,,,423786F0-88C5-CCF2-8153-62AA34FED514,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.57,00:50:56:b7:80:e4,SUSE openSUSE (64-bit),,2,1,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16240,lu3ctintegra19076,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3678,virtual,VMWare,false,false,false,,,42379F49-4102-89D1-F14E-07C4C38AA5A5,,true,Development,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.76,00:50:56:b7:b0:7c,SUSE openSUSE (64-bit),,1,1,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16233,lu3ctintegra19077,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3671,virtual,VMWare,false,false,false,,,4237BA7D-F7FD-CF96-3223-E864FFFB747F,,true,Development,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.77,00:50:56:b7:4f:e5,SUSE openSUSE (64-bit),,1,1,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16300,lu3ctintegra19078,30/May/23 12:16 PM,12/Jan/24 3:11 AM,3734,virtual,VMWare,false,false,false,,,42370380-17F9-3BC0-B554-39A5BAAF5D58,,true,Development,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.78,00:50:56:b7:7b:13,SUSE Linux Enterprise 12 (64-bit),,1,1,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Token [3C],,
CMDB-16322,lu3ctintegra19094,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3755,virtual,VMWare,false,false,false,VMWARE-42 37 D3 3A C1 1F 3F 70-1A 5B 9B 17 73 BA A6 EE,,4237D33A-C11F-3F70-1A5B-9B1773BAA6EE,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.94,00:50:56:b7:32:bd,Ubuntu,20.04 | 5.4.0-74-generic,1,1,1,2.4,1.0,4.17,14.36,18.53,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16298,lu3ctintegra88.devnet.local,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3732,virtual,VMWare,false,false,false,,,564DDFBB-5C92-68F7-F24F-F3E0EC9D094B,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.88,00:50:56:b7:53:a0,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,2.4,1.0,3.16,11.79,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16297,lu3ctintegra89.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3731,virtual,VMWare,false,false,false,,,423704C1-13CE-8B70-812A-78003F6E39BB,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.89,00:50:56:b7:cc:f2,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16296,lu3ctintegra93.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3730,virtual,VMWare,false,false,false,,,421188A5-E91E-98E6-F7D8-93C3C750518D,SR-160405,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.93,00:50:56:91:1c:bb,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16356,lu3ctintegra95.devnet.local,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3789,virtual,VMWare,false,false,false,,,421148CB-E9C5-9D44-3200-2FE699DD457A,SR-160296,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.95,00:50:56:91:fc:c5,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,2.36,12.59,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16283,lu3ctintegra96.devnet.local,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3718,virtual,VMWare,false,false,false,,,4211FE00-9CE2-5F39-D67D-1E2776017D75,SR-160269,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.96,00:50:56:91:27:7a,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,2.4,12.55,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16360,lu3ctintegra97.devnet.local,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3792,virtual,VMWare,false,false,false,,,42116A13-6B76-0D81-0F85-1AD25298B87F,SR-160287,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.97,00:50:56:91:79:ec,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16238,lu3ctintegra98.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3676,virtual,VMWare,false,false,false,,,42117CED-369F-02B9-FAAF-4C4581D26B56,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.98,00:50:56:91:7e:78,SUSE openSUSE (32-bit),,1,2,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16239,lu3ctintegra99.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3677,virtual,VMWare,false,false,false,,,421187D1-3203-F0BD-4042-6DA0A315EF96,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.99,00:50:56:91:8e:c7,SUSE openSUSE (32-bit),,1,2,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16237,lu3ctintegraNT19085.3cint.com,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3675,virtual,VMWare,false,false,false,,,4237C30D-4C5B-E1D4-8336-AE4981BF9E32,NH 4 core,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.85,00:50:56:b7:38:c5,SUSE openSUSE (32-bit),,1,4,1,,4.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16262,lu3ctintegraNT19086.3cint.com,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3698,virtual,VMWare,false,false,false,,,4237E4CD-36BA-645A-4321-FDBE79B9F15A,NH 4 core,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.86,00:50:56:b7:a9:ca,SUSE openSUSE (32-bit),,1,4,1,,4.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
